datetime,count,inches
Dec 15 2012  4:56AM, 41.19, 0.01
Oct 26 2012  1:41AM, 41.18, 0.03
Oct 16 2012  5:41PM, 41.15, 0.01
Oct 16 2012  5:26PM, 41.14, 0.05
Oct 16 2012  5:11PM, 41.09, 0.09
Oct 16 2012  4:55PM, 41.00, 0.01
Oct 16 2012  4:25PM, 40.99, 0.02
Oct 16 2012  3:56PM, 40.97, 0.03
Oct 16 2012  3:40PM, 40.94, 0.04
Oct 16 2012  2:56PM, 40.90, 0.01
Oct 14 2012  7:55AM, 40.89, 0.01
Oct 14 2012  7:11AM, 40.88, 0.01
Oct 14 2012  6:56AM, 40.87, 0.01
Oct 13 2012  6:11PM, 40.86, 0.01
Oct 13 2012  5:41PM, 40.85, 0.03
Oct 13 2012  4:26PM, 40.82, 0.03
Oct 11 2012  2:10PM, 40.79, 0.01
Oct 11 2012 12:40PM, 40.78, 0.06
Oct 11 2012 12:25PM, 40.72, 0.08
Oct 11 2012 11:25AM, 40.64, 0.01
Oct 11 2012 10:40AM, 40.63, 0.09
Oct 11 2012 10:25AM, 40.54, 0.01
Sep 29 2012  7:55PM, 40.53, 0.01
Sep 29 2012  6:55PM, 40.52, 0.09
Sep 29 2012  6:40PM, 40.43, 0.21
Sep 29 2012  6:25PM, 40.22, 0.01
Sep 29 2012  5:25PM, 40.21, 0.01
Sep 29 2012 10:25AM, 40.20, 0.02
Sep 29 2012 10:10AM, 40.18, 0.01
Sep 29 2012  9:40AM, 40.17, 0.01
Sep 29 2012  9:25AM, 40.16, 0.02
Sep 29 2012  7:26AM, 40.14, 0.03
Sep 29 2012  6:40AM, 40.11, 0.01
Sep 29 2012  6:10AM, 40.10, 0.03
Sep 29 2012  5:56AM, 40.07, 0.01
Sep 29 2012  5:40AM, 40.06, 0.02
Sep 29 2012  5:25AM, 40.04, 0.03
Sep 29 2012  5:10AM, 40.01, 0.04
Sep 29 2012  4:55AM, 39.97, 0.05
Sep 29 2012  4:40AM, 39.92, 0.03
Sep 29 2012  4:26AM, 39.89, 0.07
Sep 29 2012  4:10AM, 39.82, 0.23
Sep 29 2012  3:55AM, 39.59, 0.25
Sep 29 2012  3:40AM, 39.34, 0.22
Sep 29 2012  3:25AM, 39.12, 0.12
Sep 29 2012  3:10AM, 39.00, 0.02
Sep 29 2012  2:55AM, 38.98, 0.01
Sep 29 2012  2:40AM, 38.97, 0.01
Sep 29 2012  1:56AM, 38.96, 0.01
Sep 29 2012  1:25AM, 38.95, 0.01
Sep 29 2012  1:10AM, 38.94, 0.08
Sep 29 2012 12:56AM, 38.86, 0.16
Sep 29 2012 12:40AM, 38.70, 0.07
Sep 29 2012 12:25AM, 38.63, 0.02
Sep 29 2012 12:10AM, 38.61, 0.02
Sep 28 2012 11:40PM, 38.59, 0.01
Sep 28 2012 11:10PM, 38.58, 0.01
Sep 28 2012 10:41PM, 38.57, 0.01
Sep 28 2012  8:40PM, 38.56, 0.01
Sep 28 2012  6:11PM, 38.55, 0.01
Sep 25 2012  4:25PM, 38.54, 0.01
Sep 18 2012 12:40PM, 38.53, 0.07
Sep 16 2012  8:55PM, 38.46, 0.01
Sep 16 2012  7:26PM, 38.45, 0.01
Sep 16 2012  6:40PM, 38.44, 0.01
Sep 16 2012  6:10PM, 38.43, 0.01
Sep 16 2012  5:55PM, 38.42, 0.01
Sep 16 2012  5:26PM, 38.41, 0.01
Sep 16 2012  5:10PM, 38.40, 0.02
Sep 16 2012  4:25PM, 38.38, 0.02
Sep 16 2012  4:10PM, 38.36, 0.01
Sep 16 2012  3:55PM, 38.35, 0.01
Sep 16 2012  3:40PM, 38.34, 0.02
Sep 16 2012  3:25PM, 38.32, 0.04
Sep 16 2012  3:11PM, 38.28, 0.05
Sep 16 2012  2:55PM, 38.23, 0.07
Sep 16 2012  2:40PM, 38.16, 0.10
Sep 16 2012  2:26PM, 38.06, 0.03
Sep 16 2012  2:10PM, 38.03, 0.02
Sep 16 2012  1:55PM, 38.01, 0.04
Sep 16 2012  1:41PM, 37.97, 0.04
Sep 16 2012  1:25PM, 37.93, 0.03
Sep 16 2012  1:11PM, 37.90, 0.06
Sep 16 2012 12:55PM, 37.84, 0.10
Sep 16 2012 12:40PM, 37.74, 0.11
Sep 16 2012 12:25PM, 37.63, 0.07
Sep 16 2012 12:11PM, 37.56, 0.03
Sep 16 2012 11:56AM, 37.53, 0.06
Sep 16 2012 11:41AM, 37.47, 0.06
Sep 16 2012 11:26AM, 37.41, 0.10
Sep 16 2012 11:10AM, 37.31, 0.05
Sep 16 2012 10:55AM, 37.26, 0.03
Sep 16 2012 10:41AM, 37.23, 0.05
Sep 16 2012 10:26AM, 37.18, 0.03
Sep 16 2012 10:10AM, 37.15, 0.01
Sep 14 2012 12:40PM, 37.14, 0.01
Sep 14 2012 11:55AM, 37.13, 0.02
Sep 14 2012 11:40AM, 37.11, 0.01
Sep 14 2012 11:10AM, 37.10, 0.01
Sep 14 2012  8:55AM, 37.09, 0.01
Sep 14 2012  8:40AM, 37.08, 0.01
Sep 14 2012  8:25AM, 37.07, 0.03
Sep 14 2012  8:10AM, 37.04, 0.02
Sep 14 2012  7:55AM, 37.02, 0.03
Sep 14 2012  7:40AM, 36.99, 0.02
Sep 14 2012  7:25AM, 36.97, 0.13
Sep 14 2012  7:10AM, 36.84, 0.09
Sep 14 2012  6:55AM, 36.75, 0.02
Sep 14 2012  6:40AM, 36.73, 0.01
Sep 14 2012  6:25AM, 36.72, 0.01
Sep 14 2012  5:55AM, 36.71, 0.01
Sep 14 2012  5:25AM, 36.70, 0.01
Sep 14 2012  5:10AM, 36.69, 0.01
Sep 14 2012  4:55AM, 36.68, 0.01
Sep 14 2012  4:40AM, 36.67, 0.01
Sep 14 2012  4:10AM, 36.66, 0.02
Sep 14 2012  3:40AM, 36.64, 0.01
Sep 14 2012  3:26AM, 36.63, 0.08
Sep 14 2012  3:10AM, 36.55, 0.02
Sep 14 2012  2:56AM, 36.53, 0.03
Sep 14 2012  2:41AM, 36.50, 0.05
Sep 14 2012  2:25AM, 36.45, 0.08
Sep 14 2012  2:11AM, 36.37, 0.09
Sep 14 2012  1:56AM, 36.28, 0.02
Sep 13 2012 10:56PM, 36.26, 0.01
Sep 13 2012  9:25PM, 36.25, 0.01
Sep 13 2012  8:41PM, 36.24, 0.01
Sep 13 2012  7:55PM, 36.23, 0.01
Sep 13 2012  7:26PM, 36.22, 0.01
Sep 13 2012  7:10PM, 36.21, 0.01
Sep 13 2012  6:55PM, 36.20, 0.01
Sep 13 2012  6:40PM, 36.19, 0.02
Sep 13 2012  6:25PM, 36.17, 0.02
Sep 13 2012  6:10PM, 36.15, 0.01
Sep 13 2012  5:55PM, 36.14, 0.01
Sep 13 2012  5:25PM, 36.13, 0.01
Sep 13 2012  5:10PM, 36.12, 0.01
Sep 13 2012  4:55PM, 36.11, 0.01
Sep 13 2012 12:55PM, 36.10, 0.01
Sep 13 2012 11:25AM, 36.09, 0.01
Aug 19 2012  2:10AM, 36.08, 0.01
Aug 19 2012 12:25AM, 36.07, 0.10
Aug 19 2012 12:10AM, 35.97, 0.33
Aug 18 2012 11:55PM, 35.64, 0.01
Aug 18 2012 11:40PM, 35.63, 0.07
Aug 18 2012 11:25PM, 35.56, 0.22
Aug 18 2012 11:10PM, 35.34, 0.12
Aug 18 2012 10:55PM, 35.22, 0.38
Aug 18 2012 10:41PM, 34.84, 0.64
Aug 18 2012 10:25PM, 34.20, 0.91
Aug 18 2012 10:10PM, 33.29, 0.26
Aug 18 2012  9:55PM, 33.03, 0.02
Aug 18 2012  2:25PM, 33.01, 0.02
Aug 18 2012  2:10PM, 32.99, 0.30
Aug 18 2012  1:55PM, 32.69, 0.11
Aug 18 2012  1:40PM, 32.58, 0.09
Aug  5 2012  3:40PM, 32.49, 0.03
Jul 16 2012 12:25AM, 32.46, 0.01
Jul 15 2012  9:26PM, 32.45, 0.01
Jul 15 2012  8:56PM, 32.44, 0.04
Jul 15 2012  8:40PM, 32.40, 0.23
Jul 15 2012  8:26PM, 32.17, 0.22
Jul 15 2012  8:10PM, 31.95, 0.17
Jul 15 2012  7:56PM, 31.78, 0.42
Jul 15 2012  7:40PM, 31.36, 0.75
Jul 15 2012  7:25PM, 30.61, 0.45
Jul 15 2012  7:10PM, 30.16, 0.33
Jul 15 2012  6:55PM, 29.83, 0.06
Jul 15 2012  6:41PM, 29.77, 0.03
Jul 15 2012  1:25AM, 29.74, 0.01
Jul 15 2012 12:41AM, 29.73, 0.01
Jul 15 2012 12:25AM, 29.72, 0.15
Jul 15 2012 12:10AM, 29.57, 0.04
Jul 14 2012 11:26PM, 29.53, 0.02
Jul 14 2012 11:10PM, 29.51, 0.11
Jul 13 2012  2:55PM, 29.40, 0.01
Jul 11 2012  1:55PM, 29.39, 0.08
Jul 11 2012 11:10AM, 29.31, 0.01
Jul 10 2012 11:10PM, 29.30, 0.01
Jul 10 2012 10:55PM, 29.29, 0.01
Jul 10 2012 10:41PM, 29.28, 0.01
Jul 10 2012 10:25PM, 29.27, 0.02
Jul 10 2012 10:11PM, 29.25, 0.01
Jul 10 2012  9:56PM, 29.24, 0.01
Jul 10 2012  9:41PM, 29.23, 0.02
Jul 10 2012  9:26PM, 29.21, 0.04
Jul 10 2012  9:11PM, 29.17, 0.02
Jul 10 2012  9:10AM, 29.15, 0.01
Jul 10 2012  7:55AM, 29.14, 0.01
Jul 10 2012  7:40AM, 29.13, 0.01
Jul 10 2012  7:25AM, 29.12, 0.01
Jul  9 2012  9:55PM, 29.11, 0.01
Jul  9 2012  9:25PM, 29.10, 0.01
Jul  9 2012  9:10PM, 29.09, 0.01
Jul  9 2012  8:55PM, 29.08, 0.02
Jul  9 2012  8:40PM, 29.06, 0.02
Jul  9 2012  8:25PM, 29.04, 0.02
Jul  9 2012  8:10PM, 29.02, 0.02
Jul  9 2012  7:56PM, 29.00, 0.02
Jul  9 2012  7:40PM, 28.98, 0.08
Jul  9 2012  7:25PM, 28.90, 0.27
Jul  9 2012  7:10PM, 28.63, 0.47
Jul  1 2012 10:26AM, 28.16, 0.04
Jul  1 2012  9:41AM, 28.12, 0.01
Jul  1 2012  2:26AM, 28.11, 0.01
Jul  1 2012  2:10AM, 28.10, 0.01
Jul  1 2012  1:55AM, 28.09, 0.20
Jul  1 2012  1:41AM, 27.89, 0.12
Jun 22 2012 10:10AM, 27.77, 0.01
Jun 12 2012  6:25PM, 27.76, 0.02
Jun 12 2012  6:10PM, 27.74, 0.03
May 15 2012  1:25PM, 27.71, 0.01
May 15 2012  1:10PM, 27.70, 0.01
May 15 2012 12:55PM, 27.69, 0.01
May 15 2012 12:40PM, 27.68, 0.02
May 15 2012 12:25PM, 27.66, 0.02
May 15 2012 11:55AM, 27.64, 0.03
May 15 2012  1:26AM, 27.61, 0.01
May 15 2012 12:55AM, 27.60, 0.01
May 15 2012 12:40AM, 27.59, 0.02
May 15 2012 12:25AM, 27.57, 0.05
May 15 2012 12:10AM, 27.52, 0.07
May 14 2012 11:56PM, 27.45, 0.08
May 14 2012 11:40PM, 27.37, 0.17
May 14 2012 11:25PM, 27.20, 0.30
May 14 2012 11:10PM, 26.90, 0.05
May 14 2012 10:55PM, 26.85, 0.01
May 14 2012 10:40PM, 26.84, 0.01
May 10 2012 11:56PM, 26.83, 0.01
May 10 2012 11:40PM, 26.82, 0.01
May 10 2012 11:25PM, 26.81, 0.03
May 10 2012 11:10PM, 26.78, 0.02
May 10 2012 10:55PM, 26.76, 0.05
May 10 2012 10:40PM, 26.71, 0.16
May 10 2012 10:25PM, 26.55, 0.28
May 10 2012 10:11PM, 26.27, 0.36
May 10 2012  9:56PM, 25.91, 0.58
May 10 2012  9:40PM, 25.33, 0.60
May 10 2012  9:25PM, 24.73, 0.27
May 10 2012  3:40PM, 24.46, 0.03
May 10 2012  3:25PM, 24.43, 0.04
May 10 2012  3:10PM, 24.39, 0.04
May 10 2012  2:55PM, 24.35, 0.03
May 10 2012  2:40PM, 24.32, 0.02
May 10 2012  2:25PM, 24.30, 0.04
May 10 2012  2:10PM, 24.26, 0.01
May 10 2012  1:40PM, 24.25, 0.02
May 10 2012  1:25PM, 24.23, 0.02
May 10 2012  1:10PM, 24.21, 0.02
May 10 2012 12:25PM, 24.19, 0.01
May 10 2012 11:40AM, 24.18, 0.01
May 10 2012 11:25AM, 24.17, 0.02
May 10 2012 11:10AM, 24.15, 0.03
May 10 2012 10:55AM, 24.12, 0.01
May  9 2012  7:25AM, 24.11, 0.01
May  9 2012  6:55AM, 24.10, 0.01
May  9 2012  6:40AM, 24.09, 0.05
May  9 2012  6:25AM, 24.04, 0.06
May  9 2012  6:10AM, 23.98, 0.07
May  9 2012  5:55AM, 23.91, 0.02
May  8 2012  5:11PM, 23.89, 0.01
May  8 2012  4:40PM, 23.88, 0.01
May  8 2012  3:55PM, 23.87, 0.03
May  8 2012  3:40PM, 23.84, 0.01
May  8 2012  3:25PM, 23.83, 0.01
May  8 2012  2:40PM, 23.82, 0.01
May  8 2012  1:40PM, 23.81, 0.01
May  8 2012  1:10PM, 23.80, 0.01
May  8 2012 12:55PM, 23.79, 0.01
May  8 2012 12:40PM, 23.78, 0.02
May  8 2012 12:10PM, 23.76, 0.02
May  8 2012  9:10AM, 23.74, 0.01
May  8 2012 12:25AM, 23.73, 0.01
May  8 2012 12:10AM, 23.72, 0.01
May  7 2012  9:55PM, 23.71, 0.01
May  7 2012  9:11PM, 23.70, 0.01
May  7 2012  8:55PM, 23.69, 0.01
May  7 2012  8:25PM, 23.68, 0.01
May  7 2012  8:10PM, 23.67, 0.09
May  7 2012  7:55PM, 23.58, 0.06
May  6 2012  8:55AM, 23.52, 0.01
May  6 2012  7:55AM, 23.51, 0.01
May  6 2012  7:25AM, 23.50, 0.01
May  6 2012  6:40AM, 23.49, 0.01
May  6 2012  6:25AM, 23.48, 0.01
May  6 2012  5:55AM, 23.47, 0.01
May  6 2012  5:10AM, 23.46, 0.01
May  6 2012  4:56AM, 23.45, 0.02
May  6 2012  4:40AM, 23.43, 0.04
May  6 2012  4:25AM, 23.39, 0.03
May  6 2012  4:11AM, 23.36, 0.02
May  6 2012  3:26AM, 23.34, 0.02
May  6 2012  3:11AM, 23.32, 0.07
May  6 2012  2:55AM, 23.25, 0.03
May  6 2012  2:40AM, 23.22, 0.10
May  6 2012  2:26AM, 23.12, 0.26
May  6 2012  2:10AM, 22.86, 0.26
May  6 2012  1:55AM, 22.60, 0.17
May  6 2012  1:26AM, 22.43, 0.03
May  6 2012  1:10AM, 22.40, 0.02
Apr 15 2012 12:26PM, 22.38, 0.02
Apr 15 2012 12:10PM, 22.36, 0.07
Apr  3 2012  6:55PM, 22.29, 0.01
Apr  3 2012  6:10PM, 22.28, 0.01
Mar 28 2012 10:40PM, 22.27, 0.01
Mar 28 2012  9:56PM, 22.26, 0.01
Mar 28 2012  9:41PM, 22.25, 0.02
Mar 28 2012  9:26PM, 22.23, 0.03
Mar 28 2012  9:10PM, 22.20, 0.02
Mar 28 2012  4:56PM, 22.18, 0.01
Mar 20 2012  6:25AM, 22.17, 0.04
Mar 20 2012  6:11AM, 22.13, 0.08
Mar 20 2012  5:55AM, 22.05, 0.08
Mar 20 2012  5:40AM, 21.97, 0.07
Mar 20 2012  5:25AM, 21.90, 0.06
Mar 20 2012  5:10AM, 21.84, 0.06
Mar 20 2012  4:55AM, 21.78, 0.05
Mar 20 2012  4:40AM, 21.73, 0.07
Mar 20 2012  4:26AM, 21.66, 0.04
Mar 20 2012  4:10AM, 21.62, 0.03
Mar 20 2012  3:55AM, 21.59, 0.03
Mar 20 2012  3:40AM, 21.56, 0.04
Mar 20 2012  3:26AM, 21.52, 0.05
Mar 20 2012  3:10AM, 21.47, 0.02
Mar 20 2012  2:55AM, 21.45, 0.05
Mar 20 2012  2:40AM, 21.40, 0.05
Mar 20 2012  2:26AM, 21.35, 0.11
Mar 20 2012  2:10AM, 21.24, 0.30
Mar 20 2012  1:56AM, 20.94, 0.41
Mar 20 2012  1:40AM, 20.53, 0.43
Mar 20 2012  1:25AM, 20.10, 0.29
Mar 20 2012  1:10AM, 19.81, 0.26
Mar 11 2012  9:55AM, 19.56, 0.01
Mar 11 2012  9:40AM, 19.55, 0.01
Mar 11 2012  8:55AM, 19.54, 0.05
Mar 11 2012  8:40AM, 19.49, 0.03
Mar 11 2012  8:25AM, 19.46, 0.03
Mar 11 2012  8:10AM, 19.43, 0.02
Mar 11 2012  7:56AM, 19.41, 0.02
Mar 11 2012  7:41AM, 19.39, 0.01
Mar 11 2012  7:25AM, 19.38, 0.01
Mar 11 2012  7:11AM, 19.37, 0.03
Mar 11 2012  6:56AM, 19.34, 0.06
Mar 11 2012  6:41AM, 19.28, 0.05
Mar 11 2012  6:25AM, 19.23, 0.01
Mar 11 2012  5:55AM, 19.22, 0.01
Mar 11 2012  5:10AM, 19.21, 0.01
Mar 11 2012  4:11AM, 19.20, 0.01
Mar 11 2012  3:56AM, 19.19, 0.01
Mar 11 2012  3:40AM, 19.18, 0.02
Mar 11 2012  3:26AM, 19.16, 0.01
Mar 11 2012 12:40AM, 19.15, 0.01
Mar 10 2012  4:40PM, 19.14, 0.01
Mar 10 2012  4:25PM, 19.13, 0.05
Mar 10 2012  4:10PM, 19.08, 0.10
Mar 10 2012  3:55PM, 18.98, 0.07
Mar 10 2012  3:40PM, 18.91, 0.06
Mar 10 2012  3:25PM, 18.85, 0.03
Mar 10 2012  3:10PM, 18.82, 0.03
Mar 10 2012  2:55PM, 18.79, 0.01
Mar 10 2012  2:40PM, 18.78, 0.02
Mar 10 2012  2:25PM, 18.76, 0.01
Mar 10 2012  2:10PM, 18.75, 0.01
Mar 10 2012 10:40AM, 18.74, 0.01
Mar 10 2012 10:25AM, 18.73, 0.01
Mar 10 2012 10:10AM, 18.72, 0.01
Mar 10 2012  9:55AM, 18.71, 0.03
Mar 10 2012  9:40AM, 18.68, 0.19
Mar 10 2012  9:25AM, 18.49, 0.05
Mar 10 2012  7:25AM, 18.44, 0.01
Mar 10 2012  7:10AM, 18.43, 0.02
Mar 10 2012  6:40AM, 18.41, 0.02
Mar 10 2012  5:25AM, 18.39, 0.01
Mar 10 2012  4:55AM, 18.38, 0.01
Mar 10 2012  4:41AM, 18.37, 0.01
Mar 10 2012  4:25AM, 18.36, 0.01
Mar 10 2012  3:55AM, 18.35, 0.01
Mar  9 2012 11:10PM, 18.34, 0.01
Mar  9 2012  9:40PM, 18.33, 0.01
Mar  9 2012  9:10PM, 18.32, 0.01
Mar  9 2012  8:55PM, 18.31, 0.01
Mar  9 2012  8:41PM, 18.30, 0.01
Mar  9 2012  7:55PM, 18.29, 0.01
Mar  9 2012  7:25PM, 18.28, 0.01
Mar  9 2012  7:10PM, 18.27, 0.04
Mar  9 2012  6:55PM, 18.23, 0.03
Mar  9 2012  6:40PM, 18.20, 0.11
Mar  9 2012  6:25PM, 18.09, 0.06
Mar  9 2012  6:10PM, 18.03, 0.01
Mar  9 2012  5:55PM, 18.02, 0.03
Mar  9 2012  5:40PM, 17.99, 0.01
Mar  9 2012  5:26PM, 17.98, 0.01
Mar  9 2012  5:10PM, 17.97, 0.01
Mar  9 2012  4:55PM, 17.96, 0.01
Mar  9 2012  4:40PM, 17.95, 0.01
Mar  9 2012  4:25PM, 17.94, 0.01
Mar  9 2012  4:10PM, 17.93, 0.01
Mar  9 2012  3:10PM, 17.92, 0.01
Mar  9 2012  2:40PM, 17.91, 0.04
Mar  9 2012  2:25PM, 17.87, 0.18
Mar  9 2012  2:10PM, 17.69, 0.21
Mar  9 2012  1:55PM, 17.48, 0.17
Mar  9 2012  1:40PM, 17.31, 0.02
Mar  9 2012  1:25PM, 17.29, 0.02
Mar  9 2012  1:10PM, 17.27, 0.03
Mar  9 2012 12:10PM, 17.24, 0.02
Mar  9 2012 11:55AM, 17.22, 0.09
Mar  9 2012 11:40AM, 17.13, 0.18
Mar  9 2012  8:40AM, 16.95, 0.01
Mar  8 2012 10:56PM, 16.94, 0.01
Mar  8 2012 10:25PM, 16.93, 0.01
Mar  8 2012 10:10PM, 16.92, 0.01
Mar  8 2012  9:55PM, 16.91, 0.01
Mar  8 2012  6:10PM, 16.90, 0.03
Mar  8 2012  5:55PM, 16.87, 0.01
Mar  8 2012  5:40PM, 16.86, 0.02
Mar  8 2012  5:25PM, 16.84, 0.01
Mar  8 2012  1:25PM, 16.83, 0.07
Feb 29 2012 10:55AM, 16.76, 0.02
Feb 29 2012 10:40AM, 16.74, 0.01
Feb 28 2012  1:10AM, 16.73, 0.01
Feb 18 2012  4:10PM, 16.72, 0.01
Feb 18 2012  3:56PM, 16.71, 0.03
Feb 18 2012  3:40PM, 16.68, 0.01
Feb 18 2012  9:25AM, 16.67, 0.02
Feb 18 2012  9:11AM, 16.65, 0.02
Feb 18 2012  8:55AM, 16.63, 0.06
Feb 18 2012  7:25AM, 16.57, 0.01
Feb 18 2012  6:55AM, 16.56, 0.02
Feb 18 2012  6:40AM, 16.54, 0.11
Feb 18 2012  5:11AM, 16.43, 0.01
Feb 18 2012  4:10AM, 16.42, 0.02
Feb 18 2012  3:41AM, 16.40, 0.02
Feb 18 2012  3:25AM, 16.38, 0.05
Feb 18 2012  3:10AM, 16.33, 0.02
Feb 18 2012  2:56AM, 16.31, 0.04
Feb 18 2012  2:40AM, 16.27, 0.08
Feb 18 2012  2:26AM, 16.19, 0.12
Feb 18 2012  2:10AM, 16.07, 0.15
Feb 18 2012  1:55AM, 15.92, 0.08
Feb 18 2012  1:41AM, 15.84, 0.15
Feb 18 2012  1:25AM, 15.69, 0.31
Feb 18 2012  1:10AM, 15.38, 0.03
Feb 18 2012 12:56AM, 15.35, 0.05
Feb 18 2012 12:40AM, 15.30, 0.04
Feb 18 2012 12:26AM, 15.26, 0.16
Feb 17 2012 11:40PM, 15.10, 0.01
Feb 17 2012  9:40PM, 15.09, 0.01
Feb 17 2012  9:26PM, 15.08, 0.01
Feb 17 2012  9:10PM, 15.07, 0.10
Feb 17 2012  8:55PM, 14.97, 0.03
Feb 17 2012  8:25PM, 14.94, 0.04
Feb 17 2012  7:25PM, 14.90, 0.01
Feb 17 2012  6:56PM, 14.89, 0.01
Feb 17 2012  4:10PM, 14.88, 0.01
Feb 17 2012  3:55PM, 14.87, 0.01
Feb 17 2012  3:25PM, 14.86, 0.01
Feb 17 2012 11:25AM, 14.85, 0.01
Feb 17 2012 11:10AM, 14.84, 0.01
Feb 17 2012  8:10AM, 14.83, 0.01
Feb 17 2012  5:40AM, 14.82, 0.01
Feb 17 2012  5:10AM, 14.81, 0.01
Feb 17 2012  4:55AM, 14.80, 0.05
Feb 17 2012  4:41AM, 14.75, 0.14
Feb 13 2012  9:40AM, 14.61, 0.01
Feb 13 2012  9:10AM, 14.60, 0.01
Feb 13 2012  7:55AM, 14.59, 0.01
Feb 13 2012  6:10AM, 14.58, 0.01
Feb 13 2012  5:56AM, 14.57, 0.01
Feb 13 2012  4:56AM, 14.56, 0.01
Feb 13 2012  4:41AM, 14.55, 0.02
Feb 13 2012  4:26AM, 14.53, 0.02
Feb 13 2012  3:56AM, 14.51, 0.01
Feb 13 2012  3:10AM, 14.50, 0.01
Feb 13 2012  2:26AM, 14.49, 0.02
Feb 10 2012  5:55AM, 14.47, 0.02
Feb 10 2012  5:40AM, 14.45, 0.06
Feb 10 2012  5:25AM, 14.39, 0.03
Feb 10 2012  5:10AM, 14.36, 0.01
Feb 10 2012  4:41AM, 14.35, 0.01
Feb 10 2012  4:26AM, 14.34, 0.01
Feb 10 2012  3:26AM, 14.33, 0.01
Feb 10 2012  2:56AM, 14.32, 0.01
Feb  6 2012  2:55PM, 14.31, 0.01
Feb  6 2012  2:40PM, 14.30, 0.01
Feb  6 2012  2:25PM, 14.29, 0.02
Feb  5 2012  1:10PM, 14.27, 0.01
Feb  5 2012 12:55PM, 14.26, 0.01
Feb  5 2012  9:56AM, 14.25, 0.01
Feb  5 2012  8:41AM, 14.24, 0.01
Feb  5 2012  8:11AM, 14.23, 0.01
Feb  4 2012  5:40AM, 14.22, 0.01
Feb  4 2012  5:26AM, 14.21, 0.01
Feb  4 2012  3:25AM, 14.20, 0.01
Feb  4 2012  3:11AM, 14.19, 0.02
Feb  4 2012  2:56AM, 14.17, 0.06
Feb  4 2012  2:40AM, 14.11, 0.02
Feb  4 2012  2:26AM, 14.09, 0.04
Feb  4 2012  2:11AM, 14.05, 0.59
Feb  4 2012  1:55AM, 13.46, 0.01
Feb  4 2012  1:41AM, 13.45, 0.02
Feb  4 2012  1:25AM, 13.43, 0.06
Feb  4 2012  1:11AM, 13.37, 0.10
Feb  4 2012 12:56AM, 13.27, 0.01
Feb  4 2012 12:41AM, 13.26, 0.04
Feb  3 2012  9:55PM, 13.22, 0.01
Feb  3 2012  9:40PM, 13.21, 0.05
Feb  3 2012  8:55PM, 13.16, 0.01
Feb  3 2012  8:26PM, 13.15, 0.02
Feb  3 2012  8:10PM, 13.13, 0.02
Feb  2 2012  4:10PM, 13.11, 0.01
Jan 31 2012  5:25AM, 13.10, 0.01
Jan 31 2012  4:25AM, 13.09, 0.01
Jan 31 2012  3:56AM, 13.08, 0.04
Jan 31 2012  3:40AM, 13.04, 0.01
Jan 31 2012  2:40AM, 13.03, 0.06
Jan 31 2012  1:25AM, 12.97, 0.01
Jan 31 2012  1:11AM, 12.96, 0.01
Jan 31 2012 12:56AM, 12.95, 0.01
Jan 31 2012 12:10AM, 12.94, 0.01
Jan 30 2012 10:55PM, 12.93, 0.01
Jan 30 2012 10:41PM, 12.92, 0.08
Jan 30 2012 10:26PM, 12.84, 0.02
Jan 30 2012  9:10PM, 12.82, 0.01
Jan 30 2012  8:40PM, 12.81, 0.01
Jan 30 2012  7:56PM, 12.80, 0.01
Jan 30 2012  7:25PM, 12.79, 0.01
Jan 30 2012  7:10PM, 12.78, 0.01
Jan 30 2012  6:40PM, 12.77, 0.01
Jan 30 2012  6:25PM, 12.76, 0.02
Jan 30 2012  6:10PM, 12.74, 0.01
Jan 25 2012  7:40AM, 12.73, 0.01
Jan 25 2012  7:25AM, 12.72, 0.02
Jan 25 2012  7:10AM, 12.70, 0.05
Jan 25 2012  6:55AM, 12.65, 0.02
Jan 25 2012  6:40AM, 12.63, 0.01
Jan 25 2012  6:26AM, 12.62, 0.02
Jan 25 2012  6:10AM, 12.60, 0.01
Jan 25 2012  5:55AM, 12.59, 0.03
Jan 25 2012  5:40AM, 12.56, 0.09
Jan 25 2012  5:25AM, 12.47, 0.17
Jan 25 2012  5:11AM, 12.30, 0.43
Jan 25 2012  4:55AM, 11.87, 0.33
Jan 25 2012  4:41AM, 11.54, 0.14
Jan 25 2012  4:26AM, 11.40, 0.30
Jan 25 2012  4:11AM, 11.10, 0.05
Jan 25 2012  3:55AM, 11.05, 0.12
Jan 25 2012  3:41AM, 10.93, 0.16
Jan 25 2012  3:26AM, 10.77, 0.02
Jan 25 2012  3:11AM, 10.75, 0.35
Jan 25 2012  2:56AM, 10.40, 0.44
Jan 25 2012  2:40AM, 9.96, 0.11
Jan 25 2012  2:26AM, 9.85, 0.06
Jan 25 2012  2:11AM, 9.79, 0.04
Jan 25 2012  1:56AM, 9.75, 0.01
Jan 24 2012  9:26PM, 9.74, 0.01
Jan 24 2012  4:11PM, 9.73, 0.03
Jan 24 2012  3:55PM, 9.70, 0.03
Jan 24 2012  2:10PM, 9.67, 0.01
Jan 24 2012  1:55PM, 9.66, 0.01
Jan 24 2012  1:10PM, 9.65, 0.01
Jan 24 2012 12:55PM, 9.64, 0.01
Jan 24 2012 12:40PM, 9.63, 0.01
Jan 24 2012 10:55AM, 9.62, 0.03
Jan 24 2012 10:41AM, 9.59, 0.04
Jan 18 2012  2:40PM, 9.55, 0.01
